排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
190,The Two Moons,0.007006,0.000140,2.063618,0.009002
191,BE 忍者,0.007004,0.000021,2.063618,0.009002
192,Magic Seeker: a mimic's odyssey - chapter 1,0.007004,0.000016,2.063618,0.009002
193,ADM 2(WHEN WORLDS COLLIDE),0.006997,0.000177,2.063618,0.004910
194,鸿门一宴(Malicious Dinner),0.006996,0.000135,2.063618,0.004910
195,Elpida: Cr?nicas de uma guerreira,0.006995,0.000078,2.063618,0.004910
196,Through the Mist,0.006995,0.000109,2.063618,0.004468
197,The Four Paths,0.006994,0.000062,2.063618,0.004910
198,Everything is Mayo,0.006994,0.000052,2.063618,0.004910
199,A Heroine Story,0.006994,0.000130,2.063618,0.003437
200,Jagged Alliance 3,0.006949,0.001485,0.890292,0.124386
201,《上古卷轴?OL》,0.006918,0.005510,0.820026,0.067921
202,Shroud of the Avatar: Forsaken Virtues,0.006914,0.006798,0.531538,0.000000
203,威赫战线 MENACE,0.006809,0.001252,0.900314,0.121931
204,Far Cry? 4,0.006707,0.001355,0.840052,0.121113
205,System Shock,0.006681,0.000587,0.900322,0.121113
206,South Park?: The Fractured But Whole?,0.006656,0.000987,0.850105,0.121113
207,Cypress Inheritance: The Beginning,0.006560,0.000088,0.472947,0.129296
208,刺客信条：大革命,0.006556,0.001044,0.770048,0.121113
209,Deus Ex: Mankind Divided,0.006501,0.000924,0.770121,0.120295
210,道法战传说,0.006465,0.005879,0.874877,0.009820
211,Madhouse,0.006429,0.002971,1.418157,0.065466
212,Echoes of MK-ULTRA,0.006349,0.005303,1.100596,0.000000
213,Automatic Language Learning,0.006304,0.000130,1.644135,0.062193
214,No-brainer Heroes 挂机吧！勇者,0.006244,0.005697,0.732641,0.028642
215,《 昨日之日》,0.006237,0.000280,0.886657,0.112111
216,Fate/EXTELLA,0.006217,0.001044,0.910729,0.108838
217,Legend of Miro,0.006204,0.000182,0.890789,0.111293
218,Dragon Star Varnir,0.006126,0.000976,0.788020,0.111293
219,ルナティックドーン レジェンドパック,0.006068,0.000057,0.978929,0.104746
220,Pathologic 2,0.005994,0.000587,0.920313,0.104746
221,SpellForce 3 Reforced,0.005924,0.000873,0.760651,0.108020
222,人中之龙５　实现梦想者,0.005900,0.002379,0.880520,0.093290
223,Prey,0.005886,0.000847,0.900082,0.102291
224,火口脱险,0.005836,0.000260,1.644135,0.039280
225,Warrior Mage or Rogue alike,0.005829,0.000000,1.644135,0.039280
226,怪才俱乐部2-The Immortal Beloved2,0.005792,0.000156,1.644135,0.036825
227,Eslander Alpha,0.005754,0.000114,1.644135,0.034370
228,FinalAdventure,0.005655,0.000062,1.644135,0.027005
229,雨魂 - AMEDAMA -,0.005655,0.000873,0.865357,0.098200
230,Foxhole,0.005637,0.003490,0.810076,0.073650
231,人中之龙４　继承传说者,0.005614,0.001314,0.910543,0.093290
232,Ghost Parade,0.005586,0.000306,0.938109,0.094926
233,Lowlander,0.005565,0.000000,1.644135,0.018003
234,The Colony: New Haven Chronicles,0.005559,0.000005,1.644135,0.017185
235,Pillars of Eternity,0.005558,0.001631,0.870190,0.091653
236,Celente Immortal,0.005548,0.000249,1.644135,0.014730
237,El Remedio de Aldorf,0.005542,0.000073,1.644135,0.014730
238,Tiktalec And The Dino Moonbase,0.005531,0.000197,1.644135,0.012275
239,КОСМО АЗС,0.005527,0.000057,1.644135,0.012275
240,Xiu's SuperMarket,0.005527,0.000016,1.644135,0.012275
241,十八层地狱,0.005524,0.000031,1.644135,0.011784
242,I HATE (other) Animals!,0.005523,0.000504,1.644135,0.004910
243,道士先生,0.005515,0.000031,1.644135,0.009820
244,Stranglehold of the Elite,0.005510,0.000421,1.644135,0.000000
245,Armies of Riddle CLASSIC,0.005510,0.000343,1.644135,0.004910
246,Ultimate General: Civil War,0.005510,0.001844,0.880382,0.088380
247,Crisis of the Middle Ages,0.005510,0.000338,1.644135,0.004910
248,The Blood Mage by Daniel da Silva,0.005505,0.000260,1.644135,0.004910
249,Crown of Light,0.005500,0.000213,1.644135,0.003437
250,Erebos Loop,0.005500,0.000229,1.644135,0.002946
251,Nigel: The Minuscule Adventure,0.005499,0.000078,1.644135,0.004910
252,Knights of the Throne,0.005499,0.000109,1.644135,0.004468
253,Single Malt Apocalypse,0.005499,0.000062,1.644135,0.004910
254,Hotel Perkkow and the Two Vegetarian Werewolves,0.005498,0.000047,1.644135,0.004910
255,The Secret of Velmora,0.005497,0.000145,1.644135,0.002921
256,Chaos Dream: Retribution,0.005495,0.000093,1.644135,0.002455
257,Caves of Qud,0.005489,0.001667,0.950242,0.085925
258,LISA: The Painful,0.005430,0.000597,0.950213,0.090016
259,索拉斯塔：魔导师之冠,0.005412,0.001589,0.870165,0.088380
260,The Bard's Tale IV: Director's Cut,0.005358,0.000384,0.785238,0.095745
261,沙石镇时光,0.005357,0.002275,0.880132,0.080196
262,Inkbound,0.005308,0.001257,0.860905,0.088380
263,SNEAKALOT,0.005246,0.000026,1.418157,0.047463
264,Airborne Empire,0.005238,0.000431,0.894780,0.088380
265,Sel Mounta-Siege the Demon Castle,0.005209,0.000000,1.418157,0.045827
266,Narazumono,0.005175,0.000021,1.418157,0.044190
267,君临传奇,0.005169,0.004648,0.761088,0.000000
268,水晶传说 Cris Tales,0.005155,0.000452,0.670932,0.094926
269,State of Decay 2: Juggernaut Edition,0.005113,0.001797,0.830059,0.081015
270,Pathogenesis: Overcome,0.005075,0.000467,0.803568,0.088380
271,Archaelund,0.005058,0.000535,0.848441,0.085925
272,纷争终结者: 被遗弃的孩子们,0.005054,0.002519,0.930309,0.065466
273,Ravenlok: Legendary Edition,0.005049,0.000244,1.052183,0.075286
274,Jagged Alliance 1: Gold Edition,0.005045,0.003781,0.956820,0.029460
275,ReignMaker,0.005032,0.000410,0.881981,0.084043
276,Absolver,0.005010,0.000795,0.740333,0.088380
277,Buzz Aldrin's Space Program Manager,0.005008,0.000686,0.749091,0.088380
278,This Land Is My Land,0.005007,0.001231,0.680977,0.088380
279,"""Going Up?""",0.005000,0.004134,0.907585,0.000000
280,VoltAge:Genesis,0.004987,0.000062,1.418157,0.034370
281,A Dog Story,0.004987,0.000036,1.418157,0.034370
282,梦之地,0.004987,0.000016,1.418157,0.034370
283,Emberdoom VR,0.004922,0.000083,1.418157,0.030278
284,异梦残响 | Endless Dream,0.004910,0.000114,1.418157,0.029460
285,Lethal Crisis  Proto Sphere リーサルクライシスプロトスフィア,0.004909,0.000021,1.418157,0.029460
286,嘣境回收战,0.004903,0.003552,0.794143,0.047463
287,Life is Feudal: Your Own,0.004901,0.003506,0.650485,0.057283
288,Fable Anniversary,0.004897,0.000587,0.850231,0.081833
289,Kromlech,0.004879,0.000151,0.696921,0.088380
290,Doomsday.Inc,0.004875,0.000099,1.418157,0.027005
291,重生轮回/Reborn Not Again,0.004862,0.000010,1.418157,0.026187
292,GALER: Plague of Heroes,0.004860,0.000260,1.418157,0.025368
293,千嶂宗师,0.004858,0.000654,1.418157,0.022095
294,Monster Train,0.004840,0.001231,0.950139,0.072013
295,Vampire: The Masquerade - Justice,0.004836,0.000109,0.669098,0.088380
296,Vita: The Ember Oracle,0.004834,0.000151,1.418157,0.023732
297,Alien Kingdom,0.004809,0.000234,1.418157,0.021277
298,生存启示录：终末之日,0.004803,0.000068,1.418157,0.021277
299,丽娜的工房,0.004803,0.000052,1.418157,0.021277
300,Echo Generation: Midnight Edition,0.004803,0.000275,0.945077,0.075286
301,Card RPG Orphan,0.004803,0.000010,1.418157,0.021277
302,Torment: Tides of Numenera,0.004787,0.000696,0.721920,0.084288
303,Nobody's Dilemma,0.004776,0.000239,1.418157,0.018003
304,Coffee Runner Black and Mocha,0.004770,0.000068,1.418157,0.018003
305,Violet Haunted,0.004762,0.000810,1.418157,0.004910
306,深空梦里人2：逐星之旅,0.004760,0.000395,0.921418,0.075286
307,七: 增强版,0.004750,0.000421,0.762640,0.082610
308,Red Gate,0.004750,0.000265,1.418157,0.014730
309,The Battles of Spwak,0.004743,0.000093,1.418157,0.014730
310,Niara: Rebellion Of the King Visual Novel RPG,0.004740,0.000125,1.418157,0.014239
311,天外来客,0.004736,0.000036,1.418157,0.013912
312,Red Death: 8Feet,0.004726,0.000099,1.418157,0.012275
313,Dear Ashely,0.004725,0.000057,1.418157,0.012275
314,Master of the Forbidden Sea,0.004725,0.000047,1.418157,0.012275
315,Dark Knight,0.004725,0.000042,1.418157,0.012275
316,Castle of Terror,0.004724,0.000036,1.418157,0.012275
317,热血灵魂 王朝,0.004724,0.000036,1.418157,0.012275
318,破碎之家,0.004718,0.000488,1.418157,0.004910
319,Aenas-猫与海：序章(Aenas-Cat and The Sea-Prologue),0.004710,0.000042,1.418157,0.009820
320,Tabletop Simulator,0.004707,0.001880,0.950061,0.062193
321,魔词,0.004706,0.000021,1.418157,0.009002
322,捕快阿七：病镇 Bailiff A Qi:Sick town,0.004703,0.000062,1.418157,0.008183
323,Elements: Path of the Wizard,0.004702,0.000000,1.418157,0.008216
324,Dungeon Rebound,0.004697,0.000213,1.418157,0.004910
325,CyberPong AI,0.004694,0.000161,1.418157,0.004910
326,Blue Man Adventure,0.004694,0.000145,1.418157,0.004910
327,小白人对决x（Little White Man vs X）,0.004693,0.000125,1.418157,0.004910
328,Ocean of Vengeance,0.004693,0.000119,1.418157,0.004910
329,梦境出口,0.004693,0.000119,1.418157,0.004910
330,Last Contingency,0.004693,0.000114,1.418157,0.004910
331,Idunn Guardians,0.004693,0.000109,1.418157,0.004910
332,虚幻深渊 Dream Abyss,0.004692,0.000078,1.418157,0.004910
333,神经联结(Neural Nexus),0.004692,0.000073,1.418157,0.004910
334,斩毒：罪与罚（Narcotics Police:Crime And Punish),0.004691,0.000052,1.418157,0.004910
335,Mission Control: NanoMech,0.004689,0.000187,1.418157,0.000000
336,Day of Dragons,0.004676,0.002862,0.680670,0.062193
337,Dinkum(金垦小镇),0.004668,0.001740,0.920121,0.064648
338,Tales of Aravorn: Seasons Of The Wolf,0.004658,0.000660,0.859413,0.075286
339,Naval Action,0.004646,0.003365,0.530485,0.057283
340,Radix Chronicle,0.004645,0.000156,1.076029,0.062193
341,hackmud,0.004643,0.002680,0.784825,0.058920
342,Draconic Order VR,0.004637,0.000078,0.902434,0.073650
343,Ultimate Admiral: Dreadnoughts,0.004634,0.003952,0.620681,0.033224
344,Backstage Pass,0.004633,0.000566,0.884294,0.073650
345,Wave of Darkness,0.004633,0.000244,0.507476,0.088380
346,Werewolves Within?,0.004620,0.001163,0.670778,0.080196
347,Ichima-san,0.004606,0.000203,1.039202,0.063830
348,Arashi: Castles of Sin - Final Cut,0.004602,0.000042,0.485263,0.088380
349,无尽帝国,0.004572,0.000888,0.830234,0.073650
350,Left-Hand Path,0.004562,0.000062,0.867575,0.073650
351,摇曳庄有位幽奈小姐　温泉迷宫 终极,0.004550,0.000390,0.708806,0.080196
352,Armello,0.004548,0.001028,0.820311,0.072831
353,Chronicles of Vaeltaja: In Search of the Great Wanderer,0.004528,0.000052,1.073102,0.058920
354,LARA CROFT AND THE TEMPLE OF OSIRIS?,0.004512,0.000571,0.673338,0.080196
355,Lords of Xulima,0.004511,0.001096,0.793435,0.072831
356,The Guild 3,0.004506,0.000961,0.600645,0.081015
357,Titan Quest Anniversary Edition,0.004503,0.001304,0.910116,0.064648
358,虫虫寓言:永恆之树苗,0.004491,0.001039,0.970525,0.062193
359,The Banner Saga 2,0.004481,0.000504,0.890973,0.069558
360,DrainLive,0.004430,0.003724,0.792235,0.000000
361,Deathbulge: Battle of the Bands,0.004425,0.000358,0.986707,0.062193
362,Streets of Rogue,0.004414,0.000784,0.960160,0.062193
363,Nights of Azure,0.004410,0.001475,0.696422,0.072013
364,Werewolf: The Apocalypse — The Book of Hungry Names,0.004388,0.000987,0.932871,0.062193
365,Mossroot,0.004368,0.000306,1.132050,0.047463
366,Artisan: Going Home Again,0.004357,0.000384,1.147585,0.045008
367,Queen Of Thieves,0.004348,0.000369,0.715557,0.075286
368,Balance Breakers - A Battle Party Game,0.004335,0.000016,1.132050,0.046645
369,叙事曲2：星空下的诺言 / Ballade2: the Celestial Promise,0.004297,0.002675,1.005149,0.021277
370,Children of Morta,0.004293,0.000436,0.880175,0.065466
371,First Day,0.004289,0.004066,0.516755,0.000000
372,Heart of Crown PC,0.004284,0.001226,0.806608,0.065466
373,魔域之书,0.004275,0.000888,0.841040,0.065466
374,Dark and Light,0.004275,0.003911,0.510470,0.021653
375,Nocked! True Tales of Robin Hood,0.004274,0.000332,0.993862,0.057283
376,Shadowrun: Dragonfall - Director's Cut,0.004271,0.000561,0.890573,0.063830
377,Fairy Fencer F Advent Dark Force,0.004271,0.001262,0.851570,0.062193
378,Broke Signal Badlands: A World of Desert Adventure,0.004263,0.000062,1.100596,0.047463
379,蒂维妮娅编年史：甘缇遗物,0.004255,0.000197,0.922920,0.062193
380,Icewind Dale: Enhanced Edition,0.004253,0.000680,0.901001,0.062193
381,The Banner Saga 3,0.004244,0.000473,0.781405,0.069566
382,Drox Operative,0.004229,0.000680,0.891183,0.062193
383,Xsyon - Prelude,0.004221,0.000660,0.703009,0.072013
384,Kokurase Episode 1,0.004219,0.003116,0.910952,0.000000
385,挂机手游模拟器,0.004217,0.003033,0.922800,0.009820
386,FROST x HIME,0.004211,0.000088,0.622169,0.076097
387,Demon Scrolls,0.004208,0.000010,1.125447,0.042553
388,Sub Rosa,0.004203,0.001901,0.701406,0.062193
389,Light Tracer 2 ~The Two Worlds~,0.004186,0.000265,0.866786,0.063830
390,Clan monsters,0.004168,0.000317,1.167263,0.034370
391,The Slormancer,0.004164,0.001205,0.810508,0.062193
392,Ragnorium,0.004162,0.000566,0.587799,0.075286
393,Heroes? of Might & Magic? III - HD Edition,0.004153,0.001407,0.790181,0.061375
394,Boundless,0.004136,0.001600,0.732395,0.062193
395,Stick RPG 2: Director's Cut,0.004126,0.000379,0.863428,0.062193
396,Knights of the Chalice,0.004125,0.000909,0.902234,0.057283
397,Pit People?,0.004123,0.000660,0.920393,0.057283
398,Avernum 2: Crystal Souls,0.004121,0.000654,0.941528,0.055646
399,无名者：屠龙,0.004113,0.000997,0.911572,0.055646
400,Qvadriga,0.004110,0.000249,0.861199,0.062193
401,虐杀熔炉,0.004107,0.000431,0.852984,0.062193
402,Hyperdimension Neptunia Re;Birth1,0.004106,0.001563,0.940278,0.047463
403,为了吾王 / For The King,0.004101,0.001127,0.870103,0.057283
404,Princess Maker 2 Refine,0.004099,0.000675,0.931809,0.055646
405,Insane Robots,0.004098,0.000223,0.929084,0.057283
406,冒险之旅：十字军东征,0.004093,0.001174,0.861236,0.057283
407,Deathtrap,0.004089,0.000504,0.841799,0.062193
408,Creativerse,0.004073,0.000587,0.771386,0.065466
409,勇者モナナナは最初の洞窟が抜けられない,0.004067,0.000992,1.132050,0.029460
410,《潜行者：普里皮亚季的召唤》增强版,0.004064,0.000390,0.631542,0.072013
411,全网公敌2 新世界,0.004061,0.000618,0.920591,0.055646
412,The Feud: Wild West Tactics,0.004059,0.000400,0.628010,0.072013
413,Ferret Scoundrels,0.004057,0.000068,0.915497,0.057283
414,Way of the Samurai 4,0.004054,0.000841,0.771935,0.063830
415,Grey Heritage: Noble Duty,0.004054,0.000519,1.033930,0.045827
416,BattleCakes,0.004048,0.000047,1.027585,0.047463
417,Heroland,0.004043,0.000301,0.772033,0.065466
