排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
150,Day of Destruction,0.073896,0.007550,2.638643,0.073746
151,Little Savior / リトルセイバー,0.073753,0.002079,2.638643,0.101770
152,Just Move Fall Dungeon Endless Abyss,0.073677,0.003283,2.638643,0.091445
153,Fall of Freya (Alpha 1),0.073635,0.000875,2.638643,0.100295
154,Asdivine Menace,0.073566,0.006018,2.638643,0.063422
155,Bloxiq VR,0.073546,0.005033,2.638643,0.070796
156,寻道,0.073518,0.007878,2.638643,0.032448
157,Illusion of L'Phalcia,0.073233,0.002845,2.638643,0.063422
158,Body & Soul,0.073203,0.006456,2.638643,0.000000
159,Shout Of Survival,0.073174,0.005143,2.638643,0.032448
160,ACardShooter,0.073161,0.002407,2.638643,0.060472
161,Tank Tread,0.073071,0.002298,2.638643,0.053097
162,Night Vigil,0.073070,0.004267,2.638643,0.030973
163,Blackjack Simulator 2025,0.073045,0.000657,2.638643,0.061947
164,Galaxy of Trian Board Game,0.073037,0.003939,2.638643,0.030973
165,Very Real Chess,0.073028,0.004815,2.638643,0.008850
166,Falnarion Tactics II,0.073017,0.001422,2.638643,0.054572
167,指尖烟花,0.073012,0.004815,2.638643,0.000000
168,Tribocalypse VR,0.073000,0.002736,2.638643,0.041298
169,最后的净化,0.072994,0.003392,2.638643,0.032448
170,Link the Animals,0.072970,0.004267,2.638643,0.008850
171,MegaFactory Tycoon,0.072957,0.002517,2.638643,0.038348
172,Real Man Got 100 |  是男人上100层,0.072948,0.004049,2.638643,0.008850
173,?Shattered Lands (破碎之地),0.072948,0.001970,2.638643,0.042773
174,Astonishing Baseball 2019,0.072941,0.000328,2.638643,0.054572
175,Watchstander: Surface Warfare Officer Training Simulator,0.072896,0.000547,2.638643,0.048673
176,Math & Topology,0.072810,0.002298,2.638643,0.016224
177,Astro4x,0.072780,0.000766,2.638643,0.032448
178,嘣境回收战,0.072737,0.074844,0.794421,0.085546
179,Chasing rabbits in snow,0.072687,0.000657,2.638643,0.016224
180,Combat Mission: Red Thunder,0.069872,0.025823,0.859304,0.527139
181,Langrisser I & II,0.065956,0.025823,0.734937,0.498525
182,Guard the Tower!,0.061315,0.042565,1.678256,0.061947
183,7 Wonders: Magical Mystery Tour,0.060150,0.057446,1.049960,0.041298
184,Franchise Hockey Manager 6,0.059870,0.059525,0.792333,0.103245
185,Vincere Totus Astrum,0.059703,0.014881,2.093474,0.026549
186,Mythic Victory Arena,0.058451,0.008425,2.093474,0.030973
187,Strategic Command: World War I,0.058394,0.039829,0.918883,0.322566
188,Snow Fortress 2,0.058375,0.000547,2.093474,0.085546
189,Dark Miasma,0.058335,0.003064,2.093474,0.073746
190,Lectrovolt II,0.058209,0.007222,2.093474,0.022124
191,Galactic Command Echo Squad SE,0.058205,0.003720,2.093474,0.061947
192,Rally Racers,0.058194,0.003830,2.093474,0.060472
193,Aries,0.058186,0.001094,2.093474,0.073746
194,Il Sole e la Luna,0.058147,0.007003,2.093474,0.016224
195,Rapture,0.058062,0.005909,2.093474,0.026549
196,XR22-SEAGUARD,0.058061,0.000657,2.093474,0.067847
197,BAFF 2,0.058016,0.006018,2.093474,0.016224
198,Tank Defense Division,0.058011,0.002954,2.093474,0.053097
199,FISH LAKE,0.057977,0.002298,2.093474,0.054572
200,Food Facility,0.057918,0.005580,2.093474,0.000000
201,ZomB,0.057896,0.004049,2.093474,0.032448
202,Elves vs Goblins Defender,0.057886,0.001313,2.093474,0.053097
203,Second Coming,0.057840,0.000547,2.093474,0.053097
204,Fourtex Jugo,0.057832,0.003392,2.093474,0.032448
205,Neon Fantasy: Furries,0.057814,0.004267,2.093474,0.016224
206,篮球经理模拟器,0.057810,0.004486,2.093474,0.008850
207,Candy Thieves - Tale of Gnomes,0.057780,0.003611,2.093474,0.022124
208,Castra,0.057774,0.002736,2.093474,0.032448
209,ADM 2(WHEN WORLDS COLLIDE),0.057732,0.003720,2.093474,0.008850
210,Monkey Math,0.057692,0.002626,2.093474,0.022124
211,Smart Gecko,0.057669,0.001970,2.093474,0.026549
212,Impeached 2,0.057654,0.001094,2.093474,0.032448
213,鸿门一宴(Malicious Dinner),0.057652,0.002845,2.093474,0.008850
214,Beaver TD,0.057646,0.001641,2.093474,0.026549
215,Tank Battle Heroes: Esports War,0.057634,0.002626,2.093474,0.008850
216,Franchise Wars,0.057627,0.002188,2.093474,0.016224
217,Anticorps VR,0.057608,0.002298,2.093474,0.008850
218,黄忠传,0.057601,0.001532,2.093474,0.020649
219,SAMUKID,0.057596,0.000875,2.093474,0.026549
220,Robots In The Wild,0.057575,0.001860,2.093474,0.008850
221,Murder At The House,0.057562,0.000766,2.093474,0.022124
222,Trials Of Randoom,0.057550,0.001422,2.093474,0.010619
223,Maginet,0.057549,0.000000,2.093474,0.026549
224,The Four Paths,0.057537,0.001313,2.093474,0.008850
225,UWD - You Will Die!,0.057530,0.001204,2.093474,0.008850
226,Cosmic Scramble,0.057526,0.000109,2.093474,0.022124
227,Push Defense,0.057512,0.000438,2.093474,0.016224
228,Magic Seeker: a mimic's odyssey - chapter 1,0.057507,0.000328,2.093474,0.016224
229,逃离恶魔岛,0.057507,0.000328,2.093474,0.016224
230,DPS IDLE 2,0.057238,0.060729,0.519938,0.000000
231,Perfect Golf,0.057184,0.056242,0.655123,0.147493
232,Fritz Chess 14,0.056226,0.051209,0.736937,0.200590
233,Idle: Multipliers,0.053385,0.052632,0.855487,0.016224
234,Medieval simulators: Tavern,0.053081,0.026589,1.678256,0.070782
235,Global ATC Simulator,0.051771,0.049021,0.653680,0.160767
236,Mixed Unit Tactics,0.049931,0.020352,1.678256,0.022124
237,A-Train PC Classic,0.049710,0.031623,0.784763,0.292035
238,Super Words,0.048887,0.040814,1.152655,0.032448
239,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,0.048123,0.018602,0.902671,0.322566
240,Combat Helicopter- Surgical Strike,0.047500,0.003283,1.678256,0.103245
241,Ark Nova,0.047209,0.039392,0.934419,0.146018
242,The Infinite Black,0.047192,0.047817,0.680497,0.000000
243,Close Combat - Gateway to Caen,0.047078,0.022760,0.690477,0.322566
244,Decktoon,0.046770,0.009410,1.678256,0.000000
245,Rugby Union Team Manager 2015,0.046715,0.046066,0.581203,0.112094
246,Master Of Marbles,0.046589,0.007003,1.678256,0.038348
247,Eslander Alpha,0.046412,0.002407,1.678256,0.061947
248,Armies of Riddle CLASSIC,0.046399,0.007222,1.678256,0.008850
249,DomiDo,0.046357,0.003283,1.678256,0.054572
250,Mech and Tech 1,0.046289,0.000438,1.678256,0.061947
251,House of Alice,0.046168,0.001094,1.678256,0.053097
252,Home A Drone,0.046163,0.000547,1.678256,0.054572
253,Carteado,0.046132,0.004815,1.678256,0.022124
254,50 Years,0.046097,0.003173,1.678256,0.036873
255,XD CLICKER,0.046089,0.005033,1.678256,0.008850
256,Dungeon Shooter 2,0.046010,0.002736,1.678256,0.032448
257,Devils Due,0.046007,0.004486,1.678256,0.000000
258,The Inescapable Nightmare,0.046001,0.002626,1.678256,0.032448
259,Horror Ville Maze Escape,0.046000,0.004267,1.678256,0.008850
260,Neon D-Fence Remaster,0.045959,0.002079,1.678256,0.032448
261,Hexaverse,0.045943,0.001860,1.678256,0.032448
262,Puzzling Rooms VR,0.045920,0.003501,1.678256,0.008850
263,momatron,0.045887,0.001860,1.678256,0.026549
264,Pirate Chest Chess,0.045847,0.002298,1.678256,0.016224
265,Pumuckl and the Crown of the Pirate King,0.045827,0.000766,1.457965,0.199115
266,重生之再战高考 Reborn: Examine Again,0.045815,0.002298,1.678256,0.008850
267,49 Squares,0.045810,0.001204,1.678256,0.022124
268,Simple Fear,0.045793,0.001532,1.678256,0.016224
269,Buildy Stacky 2,0.045786,0.001422,1.678256,0.016224
270,Lisle Engle Heavy Distance,0.045761,0.001532,1.678256,0.008850
271,Rummix,0.045723,0.000219,1.678256,0.016224
272,NextNight,0.045717,0.000766,1.678256,0.008850
273,Battle Line the Rise of War,0.045696,0.000328,1.678256,0.008850
274,7 Wonders of the Ancient World,0.045155,0.041033,0.923651,0.041298
275,TREBUCHET,0.045055,0.042565,0.841029,0.036873
276,Zombiflux: Sleepless War,0.044877,0.046723,0.540269,0.000000
277,Grow Defense,0.043775,0.042565,0.766451,0.000000
278,SUSPECTO,0.043536,0.018602,1.457965,0.038348
279,Backroom: Constructions,0.042977,0.000438,1.457965,0.146018
280,Civil War II,0.042702,0.031294,0.792999,0.200590
281,Battle Academy 2: Eastern Front,0.042470,0.026480,0.956655,0.200590
282,CHEXS,0.041771,0.012912,1.457965,0.045723
283,Flashpoint Campaigns: Red Storm Player's Edition,0.041641,0.019696,0.885952,0.247788
284,Commander: The Great War,0.041474,0.033264,0.794686,0.159292
285,梦塔防,0.041102,0.042346,0.549379,0.000000
286,Black Moon Chronicles,0.040766,0.031732,1.057064,0.036873
287,Sel Mounta-Siege the Demon Castle,0.040550,0.000000,1.457965,0.082596
288,Absolute Rummy for Windows 11,0.040509,0.002188,1.457965,0.076696
289,Narazumono,0.040484,0.000438,1.457965,0.079646
290,Ashen Destiny,0.040159,0.000219,1.457965,0.067242
291,Poly Jigsaw: Dogs,0.040013,0.006456,1.457965,0.016224
292,Alien Kingdom,0.040013,0.004924,1.457965,0.038348
293,Strategy game but with a penguin who has a sword,0.039917,0.002517,1.457965,0.048673
294,A列車で行こう8,0.039892,0.013349,0.916519,0.247788
295,Doomsday.Inc,0.039883,0.002079,1.457965,0.048673
296,NDE Rescue,0.039809,0.001751,1.457965,0.045723
297,BrainRot Battle,0.039807,0.000875,1.457965,0.048673
298,Grimalkin: Solar Defense Force,0.039800,0.001204,1.457965,0.047198
299,英雄试炼,0.039760,0.003392,1.457965,0.032448
300,Roboden,0.039756,0.002517,1.457965,0.038348
301,Lead To Gold,0.039754,0.003939,1.457965,0.026549
302,Orbit: Satellite Defense,0.039742,0.003830,1.457965,0.026549
303,Under Spire 尖塔自走棋,0.039731,0.004377,1.457965,0.017699
304,Dungeon Rebound,0.039698,0.004486,1.457965,0.008850
305,生存启示录：终末之日,0.039677,0.001422,1.457965,0.038348
306,Horresco Referens,0.039659,0.000219,1.457965,0.041298
307,Card RPG Orphan,0.039617,0.000219,1.457965,0.038348
308,Perfect Diamond,0.039613,0.000109,1.457965,0.038348
309,Rogue Cave,0.039613,0.000109,1.457965,0.038348
310,CyberPong AI,0.039577,0.003392,1.457965,0.008850
311,Pro Rugby Manager 2015,0.039575,0.042784,0.240354,0.005310
312,Sealing Tower,0.039566,0.003283,1.457965,0.008850
313,Yaarmi Tycoon,0.039565,0.000766,1.457965,0.032448
314,C.A.T.S. - Carefully Attempting not To Screw up,0.039542,0.002626,1.457965,0.016224
315,Rampart Tactics,0.039542,0.002626,1.457965,0.016224
316,Ivan,0.039541,0.000219,1.457965,0.032448
317,The Maze Wars,0.039506,0.002626,1.457965,0.008850
318,Break them all,0.039498,0.002079,1.457965,0.016224
319,Fakespearean: Overdramatic,0.039496,0.002517,1.457965,0.008850
320,Wrath of the Samurai,0.039496,0.002517,1.457965,0.008850
321,Cooking Pix,0.039496,0.000657,1.457965,0.026549
322,Puzzle Adventures,0.039487,0.002407,1.457965,0.008850
323,Ramen,0.039473,0.000109,1.457965,0.026549
324,终极目标,0.039470,0.002188,1.457965,0.008850
325,考试 Exam,0.039466,0.001970,1.457965,0.011785
326,Space Tower,0.039447,0.001313,1.457965,0.016224
327,Battleships Combat: Evolved,0.039437,0.000219,1.457965,0.022124
328,Vikings Hnefatafl: Kings of the Dark Age,0.039435,0.001094,1.457965,0.016224
329,神经联结(Neural Nexus),0.039424,0.001532,1.457965,0.008850
330,Perfect,0.039411,0.001313,1.457965,0.008850
331,Star Defence,0.039411,0.001313,1.457965,0.008850
332,弈人寻梦,0.039411,0.001313,1.457965,0.008850
333,Yard Sale Simulator,0.039407,0.030966,1.011179,0.042773
334,翻转的梦 FlippedDream,0.039399,0.000328,1.457965,0.016224
335,Elements: Path of the Wizard,0.039378,0.000000,1.457965,0.014808
336,Vinios,0.039376,0.000657,1.457965,0.008850
337,Defense Zone 2,0.038938,0.034249,0.873012,0.026549
338,Easter Clicker: Idle Manager,0.038179,0.035234,0.790262,0.000000
339,Mystery Solitaire Grimm's tales 2,0.037765,0.025386,1.049853,0.085546
340,Incredible Dracula 3: Family Secret,0.037528,0.024839,1.101770,0.041298
341,Avernum 4: Greed and Glory,0.037363,0.029434,0.954782,0.049558
342,客栈传说,0.037230,0.033045,0.814526,0.041298
343,喵喵大战死剩种,0.036160,0.027574,0.942646,0.061947
344,WarPlan,0.035930,0.018164,0.814037,0.200590
345,Cooking Trip: Back on the road,0.035835,0.025167,0.965841,0.085546
346,Music Wars Empire,0.035834,0.035562,0.507747,0.070796
347,To End All Wars,0.035781,0.023307,0.631652,0.200590
348,Children of a Dead Earth,0.035777,0.025386,0.903686,0.112094
349,Mundus - Impossible Universe 2,0.034546,0.021556,1.042445,0.053097
350,Heart of Crown PC,0.034531,0.025823,0.807058,0.117994
351,Epic Tavern,0.034422,0.030747,0.576659,0.115044
352,Advanced Tactics Gold,0.034061,0.018164,0.878437,0.159292
353,Romance of the Three Kingdoms V with Power Up Kit,0.033938,0.025933,0.815961,0.100295
354,Armored Brigade,0.033887,0.018383,0.882311,0.153982
355,Romance of the Three Kingdoms II,0.033869,0.026261,0.871614,0.061947
356,Baseball Mogul Diamond,0.033385,0.022103,0.958260,0.070796
357,5Leaps (Space Tower Defense),0.033087,0.018383,1.074265,0.000000
358,Werewolves Within?,0.032993,0.024510,0.672484,0.144543
359,Clan monsters,0.032952,0.006675,1.183186,0.061947
360,HEBEREKE!: March! Red Army Girls' Brigade,0.032941,0.026042,0.875672,0.000000
361,Gardens Inc. 2: The Road to Fame,0.032926,0.016741,1.072513,0.053097
362,Making History: The Great War,0.032786,0.020024,0.759994,0.159292
363,Jockey Rush,0.032668,0.010942,1.078536,0.103230
364,Mossroot,0.032603,0.006456,1.144621,0.085546
365,Galacticare,0.032507,0.010723,0.866028,0.179941
366,Praetorians - HD Remaster,0.032213,0.013568,0.923779,0.146018
367,Dark Legions,0.032194,0.008425,1.161635,0.038348
368,A Duel Hand Disaster: Trackher,0.032125,0.004815,1.171737,0.054572
369,Balance Breakers - A Battle Party Game,0.031867,0.000328,1.144621,0.084071
370,Hegemony III: Clash of the Ancients,0.031692,0.019586,0.817265,0.129794
371,Tabletop Fantasy War,0.031673,0.000109,1.171737,0.053097
372,Devil's Deck,0.031614,0.027902,0.660394,0.072271
373,GOD'S GIFT,0.031596,0.003064,1.144621,0.070796
374,Yet Another Hero Legend 英雄传说又一则,0.031564,0.002517,1.183186,0.016224
375,Inklings,0.031546,0.021994,0.930539,0.000000
376,飞仙诀(福利版)-上线送V15+万元真充+无限抽奖,0.031542,0.029106,0.675651,0.000000
377,Delven,0.031537,0.018711,0.969218,0.061947
378,Viking Heroes 4,0.031531,0.012255,1.094877,0.042773
379,Lonely Path,0.031347,0.003720,1.161635,0.038348
380,Hermes: The Fury of Megaera,0.031288,0.009520,1.116519,0.042773
381,New Yankee in King Arthur's Court 4,0.031170,0.018492,0.979322,0.041298
382,The Abyss Within,0.031130,0.009301,1.119469,0.032448
383,Airborne Empire,0.031088,0.009082,0.895153,0.159292
384,Wars and Warriors: Joan of Arc,0.031072,0.020133,0.938629,0.041298
385,Zone 10,0.031059,0.016632,1.027408,0.000000
386,Grey Heritage: Noble Duty,0.031056,0.010942,1.049853,0.082596
387,Viking Sisters,0.030984,0.007441,1.124900,0.041298
388,Agarest: Generations of War 2,0.030945,0.026808,0.592162,0.100295
389,GluMe,0.030808,0.001860,1.152655,0.032448
390,小水族馆,0.030806,0.023416,0.849853,0.024336
391,Saikyo Robots,0.030764,0.001204,1.152655,0.032448
392,Emoji TD,0.030666,0.007769,1.116519,0.032448
393,Bandit Kings of Ancient China,0.030647,0.020133,0.898043,0.061947
394,Combo Master,0.030630,0.001204,1.144621,0.038348
395,Pixel Puzzles Traditional Jigsaw Puzzles,0.030542,0.025933,0.757242,0.000000
396,Toy Zombies,0.030499,0.000547,1.144621,0.032448
397,The Penguin Factory,0.030386,0.003939,1.137390,0.016224
398,ADAPTR,0.030376,0.003720,1.094877,0.073746
399,Romance of the Three Kingdoms,0.030373,0.022650,0.814945,0.061947
400,Matris,0.030268,0.004486,1.124900,0.030973
401,ReignMaker,0.030214,0.008644,0.886323,0.151475
402,Emerland Solitaire: Endless Journey,0.030159,0.024182,0.801182,0.000000
403,Avernum 2: Crystal Souls,0.030120,0.013787,0.942491,0.100295
404,Hopping Up for It,0.030091,0.000328,1.130847,0.032448
405,Hidden Dimensions 3,0.030085,0.021665,0.874782,0.000000
406,The Necromancer Cometh! TD,0.030019,0.009848,1.018508,0.085546
407,Pandora: First Contact,0.030019,0.018820,0.628639,0.159292
408,The Wild at Heart,0.030010,0.009957,0.954332,0.117994
409,Buzz Aldrin's Space Program Manager,0.029959,0.014444,0.749661,0.159292
410,Operation: New Earth,0.029956,0.028450,0.605762,0.000000
411,Cypress Inheritance: The Beginning,0.029937,0.001860,0.484890,0.233038
412,DROD: Gunthro and the Epic Blunder,0.029931,0.017289,0.942484,0.053097
413,Linklight,0.029920,0.001970,1.105684,0.054572
414,NOBUNAGA'S AMBITION: Bushou Fuunroku,0.029886,0.018273,0.841323,0.100295
415,Vesna,0.029878,0.007769,1.098105,0.000000
416,Power Network Tycoon,0.029865,0.005033,1.053372,0.085546
417,Hostile Takeover,0.029818,0.001970,1.084890,0.070796
418,富甲天下2,0.029813,0.016632,0.966281,0.035398
419,BossHunter VR,0.029802,0.000000,1.098105,0.061740
420,Restaurant Scramble,0.029788,0.007222,1.094877,0.022124
421,DYSTORIA,0.029787,0.004267,1.024915,0.103245
422,深入龙巢,0.029782,0.004815,1.102987,0.036873
423,Chess Evolved Online,0.029763,0.019586,0.914132,0.000000
424,Drox Operative,0.029763,0.014334,0.892042,0.112094
425,Gardens Inc. – From Rakes to Riches,0.029746,0.015538,0.968519,0.053097
426,Alea Jacta Est,0.029638,0.015319,0.726253,0.155752
427,BlueCloud Summit,0.029581,0.007441,1.025556,0.085546
428,Battle Academy,0.029546,0.018383,0.853968,0.085546
