排名,游戏名称,性价比得分,归一化时长,修正好评率,正向化价格
139,Pure Pool,0.091131,0.100899,0.586790,0.051622
140,OFFSIDE,0.091092,0.073926,1.038154,0.000000
141,Pixel Puzzles 2: Halloween,0.090572,0.089910,0.820308,0.004867
142,Super Mega Baseball: Extra Innings,0.089181,0.079920,0.913802,0.063422
143,Retro Football Boss,0.088048,0.092907,0.667297,0.070796
144,Formula Truck 2013,0.086875,0.084915,0.799246,0.053097
145,Pixel Puzzles 2: Christmas,0.082451,0.066933,0.952407,0.032448
146,The Nest,0.082397,0.087912,0.651207,0.000000
147,HackyZack,0.080591,0.048951,1.067838,0.053097
148,The Infinity Road,0.080327,0.056943,1.015675,0.000000
149,Bastion Frontier,0.080252,0.043956,0.955061,0.200590
150,Hangtime!,0.078325,0.070929,0.814314,0.061947
151,My Riding Stables: Your Horse world,0.077614,0.077922,0.681254,0.073746
152,Bloodsports.TV,0.077183,0.066933,0.842282,0.061947
153,Roata Mai,0.077065,0.033966,0.964589,0.200590
154,Outpost Legends,0.076419,0.031968,0.964824,0.200590
155,The Real Man Summer Championship 2019,0.076253,0.025974,1.128138,0.047198
156,Vroom Vroom Valley,0.076170,0.048951,1.012582,0.000000
157,Come on Baby!,0.075684,0.065934,0.817349,0.073746
158,Pure Chess Grandmaster Edition,0.075304,0.068931,0.765599,0.079646
159,Pong It! VR,0.074662,0.044955,1.012582,0.030973
160,Mahjong World Contest (麻将),0.074500,0.056943,0.885084,0.085546
161,Ascending Inferno,0.074296,0.036963,1.041187,0.067847
162,Power Brain Trainer,0.073918,0.046953,0.975851,0.060472
163,Gold Defence,0.073914,0.057942,0.881151,0.061947
164,Real Boxing?,0.073672,0.073926,0.684317,0.032448
165,MMA Executive,0.073032,0.056943,0.887098,0.038348
166,JoustMania,0.072913,0.041958,1.010867,0.000000
167,无奇刀 Wookie's Blade,0.072568,0.002997,1.135675,0.038348
168,Mini Golf Arena,0.072082,0.079920,0.522134,0.005310
169,Drift Horizon Online,0.071574,0.077922,0.556604,0.004425
170,King Oddball,0.071568,0.043956,0.972166,0.032448
171,Thunder Spikes Volleyball,0.071314,0.043956,0.958486,0.057522
172,Basketball Babe,0.071190,0.028971,1.048603,0.037611
173,Running Fable Petite Party,0.071103,0.021978,1.041187,0.101770
174,Birdsketball,0.071048,0.038961,1.001130,0.008850
175,Dog Sled Saga,0.070569,0.044955,0.943985,0.048673
176,Sunday League Manager: Horse and Spoon,0.069865,0.020979,1.062446,0.032448
177,Qvadriga,0.069695,0.047952,0.860503,0.112094
178,Dunk Dunk,0.069625,0.018981,1.062446,0.042773
179,Balls! Virtual Reality Cricket,0.069534,0.056943,0.818952,0.053097
180,Laser Lasso BALL,0.069460,0.032967,1.010324,0.016224
181,Solitaire Beach Season,0.069105,0.055944,0.798533,0.085546
182,MX Nitro: Unleashed,0.068931,0.054945,0.828260,0.054572
183,CapRiders: Euro Soccer,0.068905,0.030969,1.010324,0.026549
184,Header Goal VR: Being Axel Rix,0.068451,0.026973,1.015675,0.047198
185,Goofballs,0.068438,0.048951,0.891255,0.000000
186,Mini Golf Mundo,0.068373,0.048951,0.887098,0.022124
187,Slipstream 5000,0.067959,0.040959,0.940674,0.022124
188,Super VR Trainer,0.067744,0.053946,0.827731,0.032448
189,Sword Master VR,0.067479,0.061938,0.719421,0.053097
190,River City Super Sports Challenge ~All Stars Special~,0.067343,0.060939,0.685621,0.100295
191,KAYAKING,0.067158,0.003996,1.062446,0.036873
192,Axis Football 2019,0.067042,0.060939,0.722961,0.054572
193,Aliens Go Home Run,0.066974,0.041958,0.917922,0.026549
194,Too Many Sheep,0.066849,0.003996,1.062824,0.016224
195,Urban Pirate,0.066845,0.043956,0.881151,0.070796
196,Stunt Paradise,0.066595,0.026973,0.989145,0.048673
197,Sky Sanctuary,0.066468,0.035964,0.949905,0.022124
198,Super Blood Hockey,0.066434,0.036963,0.913129,0.085546
199,Soccertron,0.066434,0.054945,0.797602,0.022124
200,Aeolis Tournament,0.066409,0.037962,0.934271,0.032448
201,VIDEOBALL,0.066221,0.038961,0.917009,0.053097
202,Super Arcade Racing,0.065769,0.019980,0.950755,0.125354
203,Sokker,0.065577,0.019980,1.010216,0.019912
204,Volleying,0.065498,0.060939,0.710544,0.008850
205,Sea Bubble,0.064963,0.000999,1.037201,0.032448
206,LiM Beyond One-on-One Basketball,0.064953,0.016983,1.012582,0.009145
207,Project Motor Racing,0.064828,0.055944,0.365760,0.218289
208,REKT! High Octane Stunts,0.064737,0.029970,0.952901,0.038348
209,Unbreakable Vr Runner,0.064335,0.008991,1.020132,0.026549
210,Soccer Kids Alpha,0.063902,0.029970,0.948354,0.000000
211,Galactic Grinder,0.063887,0.033966,0.926855,0.000000
212,JUST BAT (VR CRICKET),0.063724,0.027972,0.954804,0.008850
213,Handball Action Total,0.063649,0.041958,0.852259,0.060472
214,Pro Strategy Football 2020,0.063520,0.038961,0.872067,0.060472
215,Rhythm Defender,0.063518,0.005994,1.012582,0.032448
216,hoVRboard,0.063470,0.006993,0.999907,0.060472
217,Bung Ball,0.063007,0.017982,0.984037,0.000000
218,Bicyclism EP,0.062789,0.032967,0.882353,0.085546
219,Handball 17,0.062787,0.053946,0.727189,0.054572
220,ROCKETSROCKETSROCKETS,0.062629,0.043956,0.829989,0.041298
221,Duck Life 4 Classic,0.062576,0.029970,0.925783,0.026549
222,安全第一,0.062527,0.036963,0.885810,0.022124
223,Mind Spheres,0.062191,0.042957,0.840487,0.004425
224,Froggy's Battle,0.062111,0.021978,0.956675,0.016224
225,BasketBelle,0.061857,0.041958,0.837151,0.032448
226,That Flipping Mountain,0.061787,0.025974,0.929142,0.041298
227,PISTA Motorsport,0.061697,0.041958,0.802411,0.085546
228,OddBallers,0.061669,0.030969,0.812259,0.144543
229,AO Tennis 2 Tools,0.061322,0.058941,0.652527,0.000000
230,Top Burger,0.061040,0.034965,0.860118,0.061947
231,Dont Jump: Gamesforfarm,0.060973,0.011988,0.972259,0.008850
232,Racket Club,0.060938,0.037962,0.763441,0.135693
233,Paddle Up,0.060913,0.034965,0.863118,0.053097
234,Sportsfriends,0.060865,0.040959,0.835554,0.000000
235,Axis Football 2016,0.060766,0.051948,0.724392,0.032448
236,Behold the Kickmen,0.060744,0.036963,0.858065,0.026549
237,VR Disc Golf,0.060583,0.009990,0.959204,0.053097
238,Fruit Ninja VR,0.060573,0.040959,0.804097,0.070796
239,ThunderWheels,0.060079,0.038961,0.823754,0.051622
240,Pool Panic,0.059951,0.033966,0.842267,0.073746
241,Viking Trickshot,0.059878,0.017982,0.941888,0.000000
242,Dadlympics,0.059501,0.006993,0.959288,0.026549
243,Hoops VR,0.059299,0.028971,0.880646,0.038348
244,Under Pressure,0.059049,0.035964,0.843572,0.000000
245,Glider Island,0.058982,0.005994,0.947802,0.045723
246,Abstract Driver,0.058566,0.043956,0.751351,0.061947
247,FootRock,0.058477,0.040959,0.797420,0.008850
248,Transporter Truck Simulator,0.058287,0.032967,0.840830,0.044248
249,World VR Competition,0.058234,0.021978,0.892259,0.051622
250,Candy Smash VR,0.057852,0.038961,0.803290,0.008850
251,DRAFTYCAR,0.057555,0.001998,0.934517,0.042773
252,CasinoXR,0.057424,0.032967,0.810216,0.073746
253,Jay and Silent Bob: Mall Brawl,0.056434,0.016983,0.895473,0.024336
254,Project Third Eye,0.056349,0.038961,0.751509,0.070796
255,Butterflies,0.056251,0.051948,0.645533,0.000000
256,#Archery,0.056181,0.036963,0.776883,0.053097
257,PITCH-HIT ARCADE,0.056005,0.010989,0.894864,0.054572
258,Boxing Champs,0.056004,0.018981,0.882353,0.026549
259,Golf with the Lads,0.055889,0.036963,0.788693,0.000000
260,Jet Car Stunts,0.055452,0.027972,0.836052,0.022124
261,FreakOut: Extreme Freeride,0.055313,0.022977,0.846570,0.053097
262,Road to your City,0.055204,0.045954,0.676844,0.054572
263,Polywings,0.055170,0.014985,0.882353,0.032448
264,Autumn Park Mini Golf,0.055093,0.022977,0.856412,0.016224
265,JDM Tuner Racing,0.054928,0.046953,0.680546,0.008850
266,OhShape,0.054862,0.030969,0.755545,0.103245
267,Knockout League - Arcade VR Boxing,0.054840,0.026973,0.779764,0.103245
268,Deadly Dozen,0.054818,0.030969,0.797246,0.053097
269,Aiball,0.054798,0.056943,0.532258,0.008112
270,Super Indie Karts,0.054706,0.015984,0.817205,0.112094
271,Fist of Physics,0.054153,0.021978,0.834678,0.053097
272,ClusterPuck 99,0.053511,0.016983,0.853752,0.032448
273,Rocket Ski Racing,0.053248,0.032967,0.773711,0.022124
274,Reload,0.053141,0.036963,0.739651,0.030973
275,Football School,0.052706,0.028971,0.787835,0.032448
276,Action Arcade Wrestling,0.052082,0.024975,0.777149,0.073746
277,Gnomeball,0.052041,0.016983,0.839763,0.000000
278,OlliOlli,0.051938,0.016983,0.807817,0.076696
279,Moonshot Galaxy?,0.051882,0.030969,0.747306,0.061947
280,Worldy Cup,0.051840,0.011988,0.846471,0.030973
281,Too White Basketball,0.051439,0.005994,0.857772,0.008850
282,Viro Move,0.051324,0.036963,0.624361,0.117994
283,CRAZY DRIVER,0.051089,0.017982,0.822803,0.008850
284,Shard Games,0.050500,0.051948,0.495031,0.045723
285,桌球大比拼,0.050475,0.054945,0.453912,0.000000
286,Grind: Skateboarding,0.050120,0.012987,0.820432,0.032448
287,Ski Jumping Pro VR,0.049822,0.028971,0.615064,0.146018
288,Moto Racer Collection,0.049717,0.051948,0.464755,0.053097
289,Quantum Rush Champions,0.049638,0.048951,0.521098,0.053097
290,Aqua Moto Racing Utopia,0.049503,0.027972,0.729508,0.063422
291,DUO,0.049216,0.009990,0.808249,0.050147
292,Timber Tennis: Versus,0.049069,0.034965,0.697168,0.008112
293,Octoshield VR,0.048590,0.004995,0.814402,0.038348
294,HANGMAN,0.048471,0.012987,0.803912,0.008850
295,Muscle Car Robot,0.048452,0.025974,0.738138,0.044248
296,Mount Wingsuit,0.048318,0.022977,0.750831,0.047198
297,Final Slam 2,0.048292,0.034965,0.680209,0.026549
298,Snooker-online multiplayer snooker game!,0.048136,0.051948,0.453162,0.000000
299,The Golf Club VR,0.047706,0.030969,0.687705,0.054572
300,DanSparkling,0.047300,0.010989,0.738138,0.100295
301,PyroSlam: VR Table Tennis,0.047252,0.009990,0.789893,0.032448
302,Boxing Saga,0.046636,0.027972,0.698844,0.044248
303,Fitforce,0.046413,0.016983,0.764002,0.000000
304,Basketball Pro Management 2015,0.046303,0.052947,0.283806,0.053097
305,Most Correct Football Simulator,0.046136,0.009990,0.780784,0.008850
306,Mountain Taxi Driver,0.046001,0.011988,0.763118,0.044248
307,City of Cats,0.045358,0.031968,0.662734,0.008850
308,VR Ping Pong,0.045080,0.013986,0.755639,0.010619
309,Fat Prisoner Simulator 2,0.043732,0.008991,0.751952,0.004425
310,Vertiginous Golf,0.043553,0.023976,0.665525,0.061947
311,GOLF in PAPER,0.043344,0.003996,0.753765,0.016224
312,Multirotor Sim 2,0.042858,0.006993,0.738138,0.032448
313,World of Golf,0.041860,0.004995,0.728880,0.030973
314,Golf Defied,0.041097,0.016983,0.691980,0.000000
315,3D Pool,0.041047,0.028971,0.605130,0.042773
316,Drift Gang,0.040403,0.005994,0.707662,0.032448
317,Volo Airsport,0.040069,0.014985,0.685357,0.008850
318,Martial Arts: Capoeira,0.039522,0.016983,0.666833,0.022124
319,Top Speed 2: Racing Legends,0.038904,0.023976,0.623662,0.000000
320,Bloodbath,0.038224,0.029970,0.543549,0.048673
321,Gamepad Controller Template,0.037566,0.015984,0.638010,0.036873
322,Dinosaur Bone Digging,0.037089,0.023976,0.580144,0.044248
323,VR Boxing Workout,0.036536,0.011988,0.642280,0.030973
324,Foosball - Street Edition,0.036530,0.018981,0.611649,0.030973
325,Bowl VR,0.032942,0.006993,0.602567,0.041298
326,G-Ball,0.026320,0.025974,0.387390,0.008850
327,Pro Wrestling X,0.025334,0.012987,0.459716,0.054572
328,AIR Battlefront,0.023997,0.004995,0.485070,0.042773
329,MotorSport Revolution,0.023369,0.017982,0.344020,0.070796
330,Zero-G VR,0.022660,0.010989,0.455090,0.030973
331,工兵 - 拆弹模拟器,0.022392,0.017982,0.412811,0.006195
332,珠峰攀登模拟器,0.015952,0.003996,0.379094,0.038348
